0,3200,3256,146,0.290192078,0.1005033585,0.3621500682,0.1005033585,0.3621500682,1,0,11,322682,37601,22232,176.533715916,42.3302213798,6.8492272287,1.3450733981,4.3598654483,696,234.338068182,7168.46448864
0,3914,1439,165,2.4042122036,1.1619460297,0.1005033585,0.1005033585,0.1005033585,9,18.7777777778,899,85138,67047,5103,150.340456123,68.1173657547,5.4803489741,0.1005033585,71.8792737542,568,205.883275261,9580.39547038
1,23230,495,826,118.052431863,56.6682926506,6.373205373,0.8407197447,9.8270049445,466,105.210638298,3589.00425532,750,997,29,2.2924645126,0.312365991,5.135357861,2.0324587395,4.4231557936,11,192.363636364,3855.72727273
0,4321482,259,32741,7068.5940808,3773.24875881,2.1019940226,0.3395221406,10.2165316735,25313,11.3032806138,1404.1953492,224146,272,6190,56.7252801893,11.8540570388,0.1005033585,0.1005033585,5.7829787543,211,54.9252336449,7211.6635514
1,2088,419,148,4.2508332587,0.1005033585,0.1005033585,0.1005033585,0.1005033585,18,9,254.722222222,4511,4962,163,4.7371764463,1.2309391821,1.4141017216,0.3647929643,2.4560551348,17,20.4444444444,937.388888889
1,48711,22845,932,61.9248042388,18.5789010899,0.1005033585,0.1005033585,0.1005033585,229,80.3433476395,4431.68240343,750,997,29,2.2924645126,0.312365991,5.135357861,2.0324587395,4.4231557936,11,192.363636364,3855.72727273
0,4760,425,96,5.0119622628,1.4078958975,0.1005033585,0.1005033585,0.1005033585,22,3,277.590909091,3166413,276,603,1253.34542879,980.12092647,12.9634252305,2.3800180776,100.537796661,4801,7.9061738424,1694.6988221
0,15385,673,747,55.9935458813,22.3219449455,6.9462332549,0.3419364717,6.503977478,202,152.495098039,3286.61764706,224146,272,6190,56.7252801893,11.8540570388,0.1005033585,0.1005033585,5.7829787543,211,54.9252336449,7211.6635514
1,265258,209,551,631.915946309,457.648549848,5.4609854877,0.1005033585,7.4981264982,2603,3.8263138278,506.692135669,219,148,8,0.7583073708,0.1005033585,0.1005033585,0.1005033585,0.1005033585,3,205,3922.66666667
1,723800,328,7257,1695.43019461,317.463664979,3.5810568194,1.8582262703,6.4840859489,5210,13.5984877127,1336.21361059,100151,31383,4679,286.941738381,37.7999641202,6.6636151376,0.1005033585,8.464206735,758,120.195058518,4332.48504551
0,352126,499,4428,476.925046137,201.19920615,6.7102808036,0.1005033585,7.9745485017,1881,54.1995809324,4991.58983761,35420121,136440,243073,33169.806819,6627.82220971,0.1005033585,0.1005033585,0.1005033585,54819,17.6760845853,2006.1760494
1,4947410,112,26319,1774.21392717,830.899475371,0.1005033585,0.1005033585,0.1005033585,7321,26.5441936361,3068.02243677,85138,67047,5103,150.340456123,68.1173657547,5.4803489741,0.1005033585,71.8792737542,568,205.883275261,9580.39547038
1,356712,2070,2804,24.8239103521,4.4681260342,2.144406357,0.6057667162,1.6270389073,92,258.255319149,8133,871652,140,13838,133.213344879,56.0277473134,2.6225502905,1.1211602233,2.6225502905,562,135.158450704,5187.5
0,127,36,2,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.34437519,0,0,0,4491415,756,29876,4499.99625119,2206.57189762,26.9669247433,12.6282827226,29.0698219532,16646,22.7477263271,2206.42073352
0,26821,24787,144,8.1487198267,7.707475357,1.0589928178,1.0589928178,42.4717126568,12,121.642857143,15764.2142857,96531,87,363,81.5617342573,43.3214649545,6.5902451098,2.3391332378,12.0896446122,296,9.2087542088,2112.07407407
0,41367,71,717,32.5496527385,16.5278458647,4.5907304623,1.5873651839,10.8323755103,122,14.9918699187,2044.91056911,322682,37601,22232,176.533715916,42.3302213798,6.8492272287,1.3450733981,4.3598654483,696,234.338068182,7168.46448864
0,2774790,20342,15836,5088.57716465,6.1830806789,0.8104606078,0.3395221406,1.0817573066,18549,4.7813390696,454.967894595,85138,67047,5103,150.340456123,68.1173657547,5.4803489741,0.1005033585,71.8792737542,568,205.883275261,9580.39547038
1,98788,2354,5610,385.79535532,172.183430066,8.3611127573,5.0922007269,10.7774189865,1330,61.6397331357,2080.33358043,26821,24787,144,8.1487198267,7.707475357,1.0589928178,1.0589928178,42.4717126568,12,121.642857143,15764.2142857
1,57840,27137,5245,271.759860328,35.9558041591,13.0793877781,0.1005033585,12.6428812457,890,294.170731707,8733.9767184,158467,154157,1590,299.60787906,80.1902863889,0.1005033585,0.1005033585,0.1005033585,791,122.252801993,11514.8119552
0,1043,974,31,0.1005033585,0.1005033585,1.1342695243,0.1005033585,1.6373493471,0,0,0,125438,983,4074,55.1372659579,23.4461396366,2.251398297,0.1005033585,7.2079084546,239,217.241666667,6466.73333333
0,45589,862,2641,148.854279232,36.998883856,27.8817679309,3.3334918042,23.8612817152,551,127.404293381,2833.84794275,1706188,402,12138,837.580052302,93.569848167,7.6212593663,2.6090599903,4.8662709906,2597,21.2891013384,1937.63938815
1,504004,3109,12772,311.8003107,142.633228932,4.4860901625,1.0494079232,4.8068233239,1280,48.5328185328,1554.48957529,49326,42259,1446,0.4523399003,0.275537618,0.1005033585,0.1005033585,0.1005033585,2,43,1651.5
0,444,155,14,0.1005033585,0.1005033585,0.349326776,0.1005033585,0.349326776,0,0,0,236123,858,2794,77.1935733839,23.9710764579,12.5416012889,2.5507250684,12.6070724246,307,159.200647249,5131.31067961
1,130850,3394,449,92.8696511202,16.5384838869,2.5480476154,0.1005033585,3.036687975,355,102.573002755,10481.7355372,1294,431,44,0.5552041679,0.1005033585,0.1005033585,0.1005033585,0.5959620807,2,836,11447.5
0,5941,1615,278,39.5895711782,3.8664530784,1.5159530712,0.1005033585,1.2816907629,116,63.9915254237,2503.94915254,206818,15196,2513,15.2101079964,4.3146589875,0.1005033585,0.1005033585,0.1005033585,69,321.188405797,17454.115942
0,1043,81,40,2.7182813378,0.9324577381,0.1005033585,0.1005033585,0.1005033585,10,21.5,1412.3,1097135,830,10591,73.1656773765,19.8983664028,0.1005033585,0.1005033585,0.3518401439,288,13.7098976109,762.614334471
0,5039,1159,97,27.9277350494,13.8868415869,3.2766569538,1.5789628659,4.7313423019,85,248.305882353,4350.31764706,424,884,6,0.2686405698,0.1005033585,0.5959620807,0.1005033585,0.8602516864,1,2,499
1,541611,2140,10406,2418.36985923,981.459888729,13.9255848212,0.1005033585,32.9730239162,8550,59.1202267994,4861.41090025,5501,5908,400,7.1963894102,2.6357228664,1.7722887831,0.3419364717,0.8251929422,28,86.3214285714,1704.92857143
0,598,600,11,12.5329763908,0.1005033585,3.0695841148,0.1005033585,2.7647620837,30,53.6363636364,1453.63636364,480412,11948,16294,1795.52554643,685.575043835,4.5349874439,1.3181402227,15.8259155715,6867,60.8146619217,2695.61252669
1,9542820,2069,17897,4336.3582863,668.570800935,7.3769959697,1.8383807208,3.1136251344,12252,16.3851384167,3413.41185041,130878,5409,378,14.4416640637,5.6737539819,0.8752136377,0.1005033585,26.1918930322,51,18.9019607843,4006.68627451
0,627949,150866,6820,246.40384554,74.7054295201,21.2609389965,1.3206810342,15.2780657745,683,235.787264834,11977.0434153,58090,6,2963,98.9542408593,27.7975963377,0.7962624141,0.3324230437,0.3324230437,430,241.68045977,8490.30114943
1,5342840,33401,19715,173636.23895,52349.6742074,11.408839373,1.652900203,13.4852657683,213718,5.3482026431,1230.51278079,470926,322,7095,1005.88841255,440.824681207,6.1969294162,2.8976662377,17.971280338,3999,39.0667986145,2468.15141019
1,2260661,233,12680,13580.6294376,1883.09001537,27.1828015928,13.098383319,18.3497218154,35645,16.8700174752,2092.42004383,138235,780,1415,267.436511255,128.707882764,32.381551153,3.495342668,26.6084698024,852,27.4785631518,4345.21668598
0,176,77,5,0.1005033585,0.1005033585,0.3371319527,0.1005033585,0.3371319527,0,0,0,1856,1533,87,0.9669805687,0.3060734589,0.3569432987,0.1005033585,0.608280084,3,324.333333333,4209.66666667
0,871652,140,13838,133.213344879,56.0277473134,2.6225502905,1.1211602233,2.6225502905,562,135.158450704,5187.5,232753,320,7919,175.264776264,100.480819758,3.1084904768,1.6147168251,4.401918701,679,47.0969162996,2374.15565345
1,1481379,147521,15043,9902.07037931,5012.05587584,10.4384603887,0.1005033585,193.072418229,28564,10.9641442568,1035.95549302,750,997,29,2.2924645126,0.312365991,5.135357861,2.0324587395,4.4231557936,11,192.363636364,3855.72727273
0,282305,2114,1664,38.8128094277,14.1610399443,7.5188989033,0.8379415849,5.0101787474,168,379.311764706,32020.8117647,242529,7561,3702,242.63363551,106.676389127,7.1983304393,2.0405110851,10.073921354,894,63.0989988877,8653.06562848
0,5941,1615,278,39.5895711782,3.8664530784,1.5159530712,0.1005033585,1.2816907629,116,63.9915254237,2503.94915254,671,215,17,0.3543788993,0.1005033585,0.1005033585,0.1005033585,0.1005033585,1,1,148
0,1209835,3,12226,86.8200838396,18.4581095795,0.1005033585,0.1005033585,0.1005033585,390,36.5255102041,2729.60969388,117913,1299,9950,189.755229794,67.3102230393,11.2948306946,2.5672691674,10.9337661034,791,185.542032622,5535.93977415
0,112,243,5,1.4451735361,0.1005033585,0.1005033585,0.1005033585,0.6031769292,5,96.6,1414.2,254,341,9,6.5257924076,1.1579752375,1.3328979597,0.3518401439,1.5671602679,21,74.3333333333,2138.23809524
0,28613,3557,9,0.7514342508,0.2959984786,0.1005033585,0.1005033585,0.1005033585,3,2.6666666667,218.333333333,266407,1592,6734,660.897263062,297.090332679,28.2579999628,0.8396823434,20.7226649911,2376,66.3959899749,2706.10818713
1,232753,320,7919,175.264776264,100.480819758,3.1084904768,1.6147168251,4.401918701,679,47.0969162996,2374.15565345,102116,293,970,1729.45163398,763.659739323,30.8299766589,8.5683669217,93.3115713274,4067,12.3102694829,1636.37970381
1,232753,320,7919,175.264776264,100.480819758,3.1084904768,1.6147168251,4.401918701,679,47.0969162996,2374.15565345,71597,44262,1437,10.4035634589,3.3653546397,0.5912056069,0.1005033585,5.0745674068,47,72.1063829787,2146.89361702
1,96531,87,363,81.5617342573,43.3214649545,6.5902451098,2.3391332378,12.0896446122,296,9.2087542088,2112.07407407,794,479,8,0.3060734589,0.3060734589,0.1005033585,0.1005033585,1.6219808872,1,49,4969
0,356712,2070,2804,24.8239103521,4.4681260342,2.144406357,0.6057667162,1.6270389073,92,258.255319149,8133,508213,554,16338,3619.31076978,878.310233803,7.8286757017,2.2675742595,23.6213238573,12453,47.6179080824,2314.93335975
0,2696,1718,20,4.2370517539,0.3210566715,0.5861024521,0.1005033585,0.8374392375,18,84.9444444444,2656.88888889,71597,44262,1437,10.4035634589,3.3653546397,0.5912056069,0.1005033585,5.0745674068,47,72.1063829787,2146.89361702
0,4760,425,96,5.0119622628,1.4078958975,0.1005033585,0.1005033585,0.1005033585,22,3,277.590909091,871652,140,13838,133.213344879,56.0277473134,2.6225502905,1.1211602233,2.6225502905,562,135.158450704,5187.5
0,11427,1951,1069,31.2018970657,9.4677393212,12.7086399663,1.0914253809,16.9942186851,126,322.842519685,6522.99212598,2256591,735,22670,488.964332631,211.425789685,0.8657111642,0.3647929643,0.8477567418,1917,41.4878301398,3843.37648887
1,392738,9364,3354,258.523923974,124.471540448,7.4713396256,0.5959620807,10.999133619,973,41.0162107396,3042.89260385,48711,22845,932,61.9248042388,18.5789010899,0.1005033585,0.1005033585,0.1005033585,229,80.3433476395,4431.68240343
0,1404323,563,20057,967.720641729,579.431127684,4.4737984918,0.8056802321,6.2418059403,4027,57.6438389197,3201.29370629,3764,703,222,5.2706205371,1.6011585692,2.3383325606,0.1005033585,1.5965386702,18,139.444444444,4573.88888889
0,671,215,17,0.3543788993,0.1005033585,0.1005033585,0.1005033585,0.1005033585,1,1,148,9093,672,457,11.1220209346,2.8135230448,15.1659349125,2.5386671759,7.0167592503,36,123.138888889,4708.16666667
0,163145,906,4475,182.175568401,78.0432023746,11.6076680412,3.59001979,9.6051545207,688,82.9386590585,1809.65049929,220242,357,1062,452.547280711,140.0075344,13.439022061,3.0436932644,13.6479820066,1796,13.6619178082,1375.80767123
0,16978,6715,451,0.3324230437,0.1005033585,0.1005033585,0.1005033585,3.3429985107,1,130,2874,3638,3341,85,2.7935772011,1.4027026296,2.5940892677,0.5981501935,3.8021434159,11,9.4166666667,489.083333333
1,224146,272,6190,56.7252801893,11.8540570388,0.1005033585,0.1005033585,5.7829787543,211,54.9252336449,7211.6635514,9512,12,213,52.1670684554,23.1822884278,0.3621500682,0.1005033585,6.8060452592,195,11.6785714286,564.040816327
1,1352348,331,15647,19129.8486618,14552.7339915,2.0654180329,0.5809552537,16.2815024995,52580,3.0924476968,597.563636364,15385,673,747,55.9935458813,22.3219449455,6.9462332549,0.3419364717,6.503977478,202,152.495098039,3286.61764706
1,4491415,756,29876,4499.99625119,2206.57189762,26.9669247433,12.6282827226,29.0698219532,16646,22.7477263271,2206.42073352,127,106,4,1.0937724431,0.1005033585,0.3674625562,0.1005033585,0.6239024964,5,105.4,1190
0,78083,679,3680,165.594483553,89.1431564125,5.1862668448,2.4168313702,7.1793637855,682,82.9869565217,3777.76666667,143101,128686,8742,874.212873202,347.630667262,4.4984706197,0.1005033585,34.9779777238,2767,105.734781061,5276.96262015
0,49326,42259,1446,0.4523399003,0.275537618,0.1005033585,0.1005033585,0.1005033585,2,43,1651.5,2273871,4524,11946,6782.40533805,2944.52424508,12.9557232877,2.7918609767,66.2062083002,21678,6.8593643121,1113.2020156
0,444,155,14,0.1005033585,0.1005033585,0.349326776,0.1005033585,0.349326776,0,0,0,1259676,337,6109,908.649321529,211.33367097,12.0217812214,7.5656429402,12.7923814521,3366,10.0486660803,1326.84286133
0,58090,6,2963,98.9542408593,27.7975963377,0.7962624141,0.3324230437,0.3324230437,430,241.68045977,8490.30114943,1525260,747,41582,3316.25953264,1401.93976746,8.2571359615,6.5583557312,22.4431911187,12203,57.9573283859,2352.64733403
1,5922518,483,7594,65758.403536,32054.0555967,1.6124101103,0.1005033585,2.6316067544,187674,6.0156938527,1199.63681206,7147,737,112,2.3329897267,0.7145563401,0.8621299808,0.1005033585,1.3575887029,11,13.2727272727,520.181818182
1,480412,11948,16294,1795.52554643,685.575043835,4.5349874439,1.3181402227,15.8259155715,6867,60.8146619217,2695.61252669,823481,2667,13252,87.6076556937,28.673226189,6.6549459,2.6157942028,5.0487477794,351,58.414084507,3523.25070423
1,8168488,76,25928,2821.69423405,787.511274161,2.6052106632,0.5833695849,2.3816871119,9896,11.9771359807,2056.46159246,1607541,93,9876,389.533119657,217.628442156,0.3595336011,0.1005033585,0.8497901318,1706,9.9790331974,774.39895166
1,7554,1711,181,21.6018659681,3.5816611274,6.7646570426,1.1197266986,4.5632463243,85,48.5,1993.62790698,2403,1,75,40.2365533557,31.4587083471,51.6200048428,0.1005033585,42.6304263082,147,10.0272108844,1486.30612245
1,580544,2799,7371,296.978205315,135.831428625,15.0330256841,4.8071798123,8.2620631267,1201,87.1837748344,3547.78228477,5941,1615,278,39.5895711782,3.8664530784,1.5159530712,0.1005033585,1.2816907629,116,63.9915254237,2503.94915254
0,119001,119704,2266,63.6032615837,17.010681516,11.2328519009,0.1005033585,6.6288967245,206,167.913043478,6161.9178744,6225470,381,40506,16532.6022598,9816.44753602,6.292393245,4.3402115354,11.8868730892,61842,10.2978307226,1115.07743984
0,1354,375,22,12.8553419711,6.2141995443,3.2266005052,1.5378835392,3.2514564759,35,43.3142857143,1991.17142857,48777,858,1236,247.238745401,74.1034922474,3.0316956548,1.8167461137,21.1756960799,997,32.9027777778,1871.07142857
1,4189,2094,187,6.6973655357,1.4256784241,4.4836072397,1.3329545746,3.7735534148,29,79.2068965517,2846.79310345,3525,3115,131,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0,0,0
1,4491415,756,29876,4499.99625119,2206.57189762,26.9669247433,12.6282827226,29.0698219532,16646,22.7477263271,2206.42073352,224146,272,6190,56.7252801893,11.8540570388,0.1005033585,0.1005033585,5.7829787543,211,54.9252336449,7211.6635514
1,657,501,59,0.5272723048,0.1005033585,0.1005033585,0.1005033585,0.1005033585,2,313.5,3283.5,1393,266,49,11.4793651371,2.5125562973,1.1085662116,0.3569432987,2.0941784262,46,64.1086956522,1198.43478261
1,120772,468,6248,660.384085815,145.539331294,5.02997589,2.3138901451,6.3051161185,2302,60.5965884861,2013.16460554,17842623,46964,90405,16377.1728978,5728.95895108,0.3621500682,0.1005033585,1.6082480584,61013,10.5740387849,1376.61833235
0,49326,42259,1446,0.4523399003,0.275537618,0.1005033585,0.1005033585,0.1005033585,2,43,1651.5,71597,44262,1437,10.4035634589,3.3653546397,0.5912056069,0.1005033585,5.0745674068,47,72.1063829787,2146.89361702
1,138235,780,1415,267.436511255,128.707882764,32.381551153,3.495342668,26.6084698024,852,27.4785631518,4345.21668598,173872,2804,16328,346.547498255,85.7971306975,6.8129738838,1.3379152261,7.5746866876,1323,268.13298272,9307.21487603
0,22464,4513,2084,42.8500346553,6.3879740206,9.1147446338,0.6017248645,9.1917860663,151,187.594771242,2415.8496732,255630,385,3913,68.974464744,32.9229057064,1.9864571563,0.1005033585,1.752194848,303,52.2275641026,1634.25641026
1,67736,30523,1948,48.7654171991,14.0291133209,12.2462332026,0.1005033585,9.0001037092,190,153.703125,4391.67708333,5501,5908,400,7.1963894102,2.6357228664,1.7722887831,0.3419364717,0.8251929422,28,86.3214285714,1704.92857143
0,128305,213,942,140.038427023,77.7520497721,2.1495359303,0.1005033585,19.4340698837,466,29.9936440678,1643.37923729,196692,2339,4626,710.749099844,310.219722086,9.7350973046,5.0926758166,17.02822609,2689,39.5568971826,2039.9582876
0,11147,1500,474,40.5925124122,5.9230088067,19.6480644548,1.8617652072,12.2610292136,128,107.431818182,2481.13636364,131920,364,6974,651.765133792,170.153144385,4.801919843,0.3419364717,7.0540441627,2335,59.5890063425,1840.8744186
1,70651,1529,3493,119.252113283,26.7563556049,6.5153475245,2.0771315687,5.5026289639,485,333.796334012,11893.9144603,12546,781,635,23.8953271754,9.018798513,1.82793239,0.8471998293,2.2930038083,104,149.676190476,6654.81904762
0,501043,3289,6694,307.805391227,72.5250702042,2.1036441131,0.6040911504,2.8324013765,1093,70.6588021779,4390.37931034,364,927,6,0.5516804778,0.3102473647,0.8349808627,0.3395221406,0.8325906749,2,1.5,122
0,25360,20872,461,1.4825932255,0.716815998,1.083654212,1.083654212,2.5327443818,7,228.571428571,9940.71428571,723800,328,7257,1695.43019461,317.463664979,3.5810568194,1.8582262703,6.4840859489,5210,13.5984877127,1336.21361059
1,804394,1370,15143,6881.48299573,5013.64229512,22.683131263,2.3855379735,18.4209811988,23958,21.3249876868,1413.82539813,5941,1615,278,39.5895711782,3.8664530784,1.5159530712,0.1005033585,1.2816907629,116,63.9915254237,2503.94915254
0,504004,3109,12772,311.8003107,142.633228932,4.4860901625,1.0494079232,4.8068233239,1280,48.5328185328,1554.48957529,864557,7352,19561,5744.73281891,5311.50720366,14.2957902199,0.3518401439,14.7637491918,3641,65.8732620321,3279.47967914
1,1834007,773,30622,1674.26690878,388.426427249,29.3318518028,7.3082934458,17.6597096249,6261,53.22601447,2662.89477823,1294,431,44,0.5552041679,0.1005033585,0.1005033585,0.1005033585,0.5959620807,2,836,11447.5
0,404679,3866,7149,89.0150487336,10.4367800398,14.1894824157,0.8300950124,8.0708983647,322,250.058282209,7562.35276074,263614,759,8805,110.410259905,26.5571232737,1.623833794,0.1005033585,1.1186214679,454,96.0435729847,2606.67973856
1,10270,5625,608,74.5379654876,34.7487061203,0.1005033585,0.1005033585,3.3186452542,226,73.3744493392,4133.12334802,242529,7561,3702,242.63363551,106.676389127,7.1983304393,2.0405110851,10.073921354,894,63.0989988877,8653.06562848
0,221,285,3,1.9886689613,0.290192078,0.3371319527,0.1005033585,0.3371319527,9,0.7777777778,145.222222222,429,338,9,2.4400122354,0.3102473647,1.0650082206,0.1005033585,2.043207488,7,20,3907
1,486540,260467,6755,94.8866178462,52.6131963873,0.1005033585,0.1005033585,6.5661505439,383,91.4871794872,2714.73589744,6028,91,756,20.2490074809,4.0376259527,8.0774978493,2.1520228797,7.3748755743,79,175.708860759,2820.96202532
0,254,534,1,3.4536485166,0.2773056408,0.8104847511,0.3419364717,1.2766667445,12,6.75,573.916666667,39262,848,1610,40.4950207027,8.9436069153,3.2276769003,0.5643427289,1.0703207086,163,132.030674847,2931.51533742
0,206818,15196,2513,15.2101079964,4.3146589875,0.1005033585,0.1005033585,0.1005033585,69,321.188405797,17454.115942,1259676,337,6109,908.649321529,211.33367097,12.0217812214,7.5656429402,12.7923814521,3366,10.0486660803,1326.84286133
1,53678,1751,496,191.438869699,62.7249449229,0.1005033585,0.1005033585,0.1005033585,599,15.1765676568,3087.46369637,10270,5625,608,74.5379654876,34.7487061203,0.1005033585,0.1005033585,3.3186452542,226,73.3744493392,4133.12334802
1,10693,935,12,0.6344217539,0.3674625562,0.3674625562,0.1005033585,0.3674625562,2,50.5,3452.5,4557,82,167,7.3376261649,4.3974973143,0.1005033585,0.1005033585,2.0920169577,25,12.44,398.76
1,298668,551,6209,493.256379358,206.660552171,4.115212281,0.8545391021,3.0754628095,2021,75.9700980392,3865.44656863,504004,3109,12772,311.8003107,142.633228932,4.4860901625,1.0494079232,4.8068233239,1280,48.5328185328,1554.48957529
1,462071,331717,890,201.098430037,136.251577298,0.1005033585,0.1005033585,0.1005033585,728,24.6338797814,2543.06010929,655,562,33,1.1513632017,0.1005033585,0.573760547,0.1005033585,0.5690516379,2,10,602.5
0,3106,3232,47,4.12499755,2.5711128009,0.1005033585,0.1005033585,1.1090679786,17,5,531.944444444,143101,128686,8742,874.212873202,347.630667262,4.4984706197,0.1005033585,34.9779777238,2767,105.734781061,5276.96262015
1,9542820,2069,17897,4336.3582863,668.570800935,7.3769959697,1.8383807208,3.1136251344,12252,16.3851384167,3413.41185041,236123,858,2794,77.1935733839,23.9710764579,12.5416012889,2.5507250684,12.6070724246,307,159.200647249,5131.31067961
1,488553,38857,6666,44.9295850425,5.1435657728,2.299665752,0.5714418257,2.2972755642,170,396.432748538,14225.1754386,65264,956,2672,226.763549906,72.1454053207,3.7816645324,2.0479372422,3.0637191965,887,68.7081930415,1766.30751964
1,173872,2804,16328,346.547498255,85.7971306975,6.8129738838,1.3379152261,7.5746866876,1323,268.13298272,9307.21487603,1203,689,67,0.5810037842,0.5810037842,1.6427862594,0.1005033585,2.1531532873,2,0.5,317.5
1,78083,679,3680,165.594483553,89.1431564125,5.1862668448,2.4168313702,7.1793637855,682,82.9869565217,3777.76666667,493,74,16,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.5959620807,0,0,0
1,126738,779,4115,171.819555176,37.2942852658,4.411322664,1.5302224925,4.2028825849,690,126.044159544,3627.96866097,223,168,9,0.349326776,0.349326776,0.1005033585,0.1005033585,0.1005033585,1,77,3047
0,1424824,338,6096,462.507298936,135.304121994,0.3347656668,0.3347656668,0.3347656668,1732,43.962307253,5992.77898344,6061284,24,41017,410.052992763,36.8037586228,0.1005033585,0.1005033585,0.1005033585,1716,21.0346620451,1734.6129405
0,2774790,20342,15836,5088.57716465,6.1830806789,0.8104606078,0.3395221406,1.0817573066,18549,4.7813390696,454.967894595,723800,328,7257,1695.43019461,317.463664979,3.5810568194,1.8582262703,6.4840859489,5210,13.5984877127,1336.21361059
0,488553,38857,6666,44.9295850425,5.1435657728,2.299665752,0.5714418257,2.2972755642,170,396.432748538,14225.1754386,78083,679,3680,165.594483553,89.1431564125,5.1862668448,2.4168313702,7.1793637855,682,82.9869565217,3777.76666667
0,4189,2094,187,6.6973655357,1.4256784241,4.4836072397,1.3329545746,3.7735534148,29,79.2068965517,2846.79310345,2273871,4524,11946,6782.40533805,2944.52424508,12.9557232877,2.7918609767,66.2062083002,21678,6.8593643121,1113.2020156
0,20,7,2,7.6908237318,0.2773056408,1.3315079797,0.1005033585,2.8306268013,6,2,96.1666666667,739581,10723,1279,102.026750104,96.7713185484,1.537321816,1.0543580385,3.467753982,432,11.1916859122,966.193995381
0,4557,82,167,7.3376261649,4.3974973143,0.1005033585,0.1005033585,2.0920169577,25,12.44,398.76,9542820,2069,17897,4336.3582863,668.570800935,7.3769959697,1.8383807208,3.1136251344,12252,16.3851384167,3413.41185041
0,49326,42259,1446,0.4523399003,0.275537618,0.1005033585,0.1005033585,0.1005033585,2,43,1651.5,405315,128127,6688,131.597627554,23.4538713842,7.3816125036,0.1005033585,7.4064162329,568,231.589160839,9587.66958042
1,207,95,5,0.1005033585,0.1005033585,0.3569432987,0.1005033585,0.3569432987,0,0,0,27710,3018,330,24.621050056,3.8451583137,1.1419619243,0.8880863836,1.1419619243,104,100.39047619,28149.4761905
0,2470,357,119,1.1264741305,0.3232844828,0.3371319527,0.3371319527,0.5961621953,5,60.6,1983,4491415,756,29876,4499.99625119,2206.57189762,26.9669247433,12.6282827226,29.0698219532,16646,22.7477263271,2206.42073352
1,242529,7561,3702,242.63363551,106.676389127,7.1983304393,2.0405110851,10.073921354,894,63.0989988877,8653.06562848,100151,31383,4679,286.941738381,37.7999641202,6.6636151376,0.1005033585,8.464206735,758,120.195058518,4332.48504551
1,98788,2354,5610,385.79535532,172.183430066,8.3611127573,5.0922007269,10.7774189865,1330,61.6397331357,2080.33358043,95,120,3,0.3569432987,0.1005033585,0.3569432987,0.3569432987,0.3569432987,1,0,0
1,7147,737,112,2.3329897267,0.7145563401,0.8621299808,0.1005033585,1.3575887029,11,13.2727272727,520.181818182,95,120,3,0.3569432987,0.1005033585,0.3569432987,0.3569432987,0.3569432987,1,0,0
